cell,child_canon,child_t1_floored,child_t1_raw,outcome,parent_canon,parent_t1_floored,parent_t1_raw,step
territory/3/1,72ec84fd2ad3d69876b718b77ffdf3ef1c20e91916aa383108712de1c294a0c9,0.375,0.375,lost_first_batch,d33039283664af6c1e5882321e32e0a2a81e5d69047aaa6b2c691e843d07179e,0.45833333333333337,0.45833333333333337,101
connection/3/2,d494795c97e512984256a169a705ecbf1f7bc8d779fa31f7ec526c6fee856d9a,0.45833333333333337,0.45833333333333337,lost_first_batch,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,102
territory/1/2,9dad7bc84050b4d81feef8c1a75733847d4e0084ed03105c3880cb2ba96789de,0.41666666666666663,0.41666666666666663,guard_vetoed_tilt,d8672edff2a47be5767a0c2fd104f02c75b0d09b3d358aca025d31936569e5b8,0.41666666666666663,0.41666666666666663,103
territory/4/1,bb386cb42fe5dd41fbf9c1722d61810c6226958a75ad9ca524fc25badab18d4a,0.5,0.5,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,104
elimination/0/0,bfe752c70f584ed2671fce65dd266315216e1c53e3b063a1c7d206bfbc5ed53a,0.0,0.0,t1_invalid_too_short,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,105
connection/1/1,0731a7625c276d67c48017f1996f2510973eac02f5127e3a94234b982cc24387,0.47916666666666663,0.47916666666666663,replaced,d8672edff2a47be5767a0c2fd104f02c75b0d09b3d358aca025d31936569e5b8,0.41666666666666663,0.41666666666666663,106
territory/4/0,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,replaced,d33039283664af6c1e5882321e32e0a2a81e5d69047aaa6b2c691e843d07179e,0.45833333333333337,0.45833333333333337,107
territory/4/3,b12f92ae38f988099181e5341b0a02725b38e44dccf4d3e62c5039052429883e,0.45833333333333337,0.45833333333333337,invalid_draw_majority,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,108
elimination/0/0,594b7266ae34bc4aedda6c0c110849a7a514f08f6e5ec1fff2f9be8ae3a0289a,0.0,0.0,t1_invalid_too_short,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,109
connection/3/1,bd6aac9c8bc106a6d50cce55fcd5529297e43b66b8eb28ff2a98c4ac37452d62,0.41666666666666663,0.41666666666666663,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,110
elimination/0/0,a5ce8fef5fdf166b56edff3a4c3eee2439ec52cee12741d99e08ddd939611b43,0.0,0.0,t1_invalid_too_short,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,111
connection/4/2,25c6a6cd8f79ec328d803656cf3bdb7518220be68c8055926de8020c24b7d89b,0.4375,0.4375,lost_first_batch,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,112
territory/3/2,e3a74c9aa1d31182f846bd1e9398b2b2ac63b4e6c80b5f1810c5f701a2bf97eb,0.45833333333333337,0.45833333333333337,lost_first_batch,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,113
territory/3/2,8476d554ea4ab70d59a85090fb78276c90cf7b3f3bf462fc1688a64fc13e040f,0.45833333333333337,0.45833333333333337,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,114
territory/1/1,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,filled_empty_cell,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,115
territory/1/2,6a3c1e6bcfe7691c4163276a9ad51f1ffd600f9fbe5ed685a7d159d09f6bc078,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,116
threshold/4/2,eccc2f037b21746db59586a7a2cf63e002c8721307f689bcb0f7cae565160e3f,0.3125,0.3125,guard_vetoed_tilt,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,117
connection/1/0,8d42fe94352f4830e65759adba62c3f7803d0a89cfb138e40e4405c5c247d439,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,5b387b192e6d5dc5fb247d9bb915b66fd6f513dc1a6c6275fadc72099cca5380,0.47916666666666663,0.47916666666666663,118
territory/4/1,cf082c122979e9b09acff562db730f20bf646e1fc483c6ab48d97553f96191b3,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,119
connection/4/2,363b5bdc4fe96ee70efa11932008cb922d1391a691dabdacfa565e355970ec58,0.29166666666666663,0.29166666666666663,lost_first_batch,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,120
territory/1/1,afb8c4d3bd2c775e665fd1f9e969e76b10b848742e429cf5f76693fab6c4af85,0.41666666666666663,0.41666666666666663,lost_first_batch,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,121
territory/4/1,34f6994f68bc73a8036e07d51b19e5846d55af70e1d9ce7dee52812678b906a2,0.25,0.25,lost_first_batch,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,122
connection/1/1,585b46e61118e553e7bf75ceeb829fbc2bd64015417007157e553160cbabfd83,0.4375,0.4375,lost_first_batch,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,123
territory/3/0,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,filled_empty_cell,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,124
territory/4/1,b878ed3456da19920a04e7c443077589769b9fd81ca5ec12f57f1fcf45e43218,0.29166666666666663,0.29166666666666663,lost_first_batch,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,125
connection/4/1,3e296ea67f4cfd8cb3d3a0470b6ac78c483079e342f03c443a3592c6ad94aabb,0.41666666666666663,0.41666666666666663,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,126
elimination/0/0,7a9dc8984f4751ae86aa1d357c59d9b3bc03f3509f83899b28f8189af40ef909,0.0,0.0,t1_invalid_too_short,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,127
territory/1/0,1ef11300b5507dab237ccb0a6578f2c74fd76fdc5a7f0d3af2b709aa354ffc60,0.0,0.0,t1_invalid_draw_majority,5b387b192e6d5dc5fb247d9bb915b66fd6f513dc1a6c6275fadc72099cca5380,0.47916666666666663,0.47916666666666663,128
territory/4/0,d8551664549d2bb4d5ef665e7d7bebb5911d18e2835b168a756f99162f1e24fe,0.5,0.5,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,129
connection/1/0,5245c888177946b68fd00f67fe626ae7ed689a165020c156dd16e717773154f9,0.14583333333333337,0.14583333333333337,t1_invalid_draw_majority,5b387b192e6d5dc5fb247d9bb915b66fd6f513dc1a6c6275fadc72099cca5380,0.47916666666666663,0.47916666666666663,130
connection/3/0,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,filled_empty_cell,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,131
connection/1/1,051a0c76423e9645af0b2c0c3b3e3dcbf85e47d80d4c866cafbf22b5c8ffd331,0.47916666666666663,0.47916666666666663,lost_first_batch,0731a7625c276d67c48017f1996f2510973eac02f5127e3a94234b982cc24387,0.47916666666666663,0.47916666666666663,132
territory/4/3,394db15b109fb8f4ee62bdd57530eca9826c14ed77e2e8a36878c430d77c06f9,0.375,0.375,lost_first_batch,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,133
territory/4/3,0bd295d0d33cb997fbf1cb24fbf561e6df00a05ac5b6df8876c91fe314cf1b6f,0.0,0.0,invalid_draw_majority,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,134
connection/3/2,85fdb1fc4d0dd78e680fc8bcd91a51e3b61378397f0812262b1fcbd4b7141fc3,0.375,0.375,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,135
elimination/0/0,12b91bb447f5fb6d28d9b5625a10c060758a6a814ff8558ea5df2980ed620f07,0.0,0.0,t1_invalid_too_short,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,136
territory/1/0,dd9ce8990bd4745ad61366f90474d3316c3ed792b479fadf464d95d9f4e36897,0.0,0.0,t1_invalid_draw_majority,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,137
connection/0/1,efda723506b876c6da295c8ae553fd93cbed5fac9d2ce5706a9e4ff0a28dba51,0.0,-0.020833333333333315,t1_invalid_draw_majority,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,138
territory/1/1,cb361d9cd7b9a76b918ab0873336ef00f29d9d3fb6fc975d5d6b15f16869acc4,0.5,0.5,guard_vetoed_tilt,21e02e73648b3c47160f7b6a49e1bcbfc163af40f53ad6726ea14267f19320d0,0.41666666666666663,0.41666666666666663,139
connection/3/1,076eab0d830f1fbc15e56974c5da7b361ffd96924629fef3dd5d48ef4b1804ae,0.0,0.0,t1_invalid_draw_majority,fd130af745a96a78b2196ab1acc51613f44703c821fd98768e074ebbc35982b0,0.5,0.5,140
connection/3/2,3c70834c6dedad4e0553fd7a4cf43f5863da699bf5a3b5c026582babee92c655,0.3125,0.3125,lost_first_batch,866574be004e6346eab9248d64cc5a10198ef3bb913887feffe7380e1184de5e,0.29166666666666663,0.29166666666666663,141
threshold/4/1,ef9eccc72470ae910d5e99ce02d052348aeef0e0e11bf66d4c7ee5c85bfc9db2,0.0,-0.020833333333333315,t1_invalid_draw_majority,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,142
territory/3/0,de9574775029e7fde3da1beca123d1410b780b26e714df03e0d25db9336f7ac8,0.375,0.375,lost_first_batch,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,143
connection/3/0,4682ed81b4d5aa44ba4d0ca10c4b46aec05fc89a1b1f1fab69d4a6fad445bf87,0.29166666666666663,0.29166666666666663,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,144
territory/4/2,68aa32b3941a2673229c53e18b33ae69b8c89e0530303e4a8290751991b3a9ce,0.16666666666666663,0.16666666666666663,t1_invalid_draw_majority,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,145
connection/2/2,48f0dc769dd0f85f8b4cd5200fd54a630573fbaac010511d5b7e0adae9f3a8b1,0.47916666666666663,0.47916666666666663,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,146
territory/3/1,c8a6d93f980a448f787c492a9255358342b4e96076676d7eeaaf67b1ed5dad91,0.35416666666666663,0.35416666666666663,lost_first_batch,21e02e73648b3c47160f7b6a49e1bcbfc163af40f53ad6726ea14267f19320d0,0.41666666666666663,0.41666666666666663,147
connection/4/2,98bcfa89f5fd579b0be047e44e6b704601e279f768b7b3cc9526565d2a8af917,0.33333333333333337,0.33333333333333337,lost_first_batch,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,148
territory/3/1,d789211348a878279cbd5e457f57bb9022aadd09969f29eeefacd59c12b62b49,0.41666666666666663,0.41666666666666663,lost_first_batch,21e02e73648b3c47160f7b6a49e1bcbfc163af40f53ad6726ea14267f19320d0,0.41666666666666663,0.41666666666666663,149
connection/0/0,875a64b17d8f741584d5c36ae0f3039e2bed7bbf0535000f45e441b4917d1077,0.0,0.0,t1_invalid_draw_majority,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,150
connection/2/1,72844bff06969ce079108489a9c4bf51c288302998e274b9b90ae64d226cc719,0.5,0.5,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,151
connection/0/1,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,filled_empty_cell,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,152
connection/3/1,5ba4bdae08d6c10e5abe22e25344e79c125574427c1a22279ad051090531f5a9,0.33333333333333337,0.33333333333333337,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,153
threshold/0/0,bdbd587e6ed9197dfd128efe8005c525054aaa0548f114e098590684b36c82da,0.0,0.0,t1_invalid_draw_majority,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,154
connection/0/0,30b3594e120573bed59481f59fa602481004d1be5e89ddba29acb1414ee5afb9,0.0,0.0,t1_invalid_draw_majority,d78fee90fc81d699d7046fa37f4cf612ad93fb676d9abd79f074922d54eebfc9,0.375,0.375,155
connection/4/1,853be07912b1901df650098e451c2b40ae4ab239a7c8e49293193692163b531a,0.33333333333333337,0.33333333333333337,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,156
territory/0/0,180b9b65b7a8882f1a49ea5358bd7e00f0c8ca69f5aed5a229ae55b81f32f15b,0.0,0.0,t1_invalid_draw_majority,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,157
territory/4/3,e9cd8e98d3d73b97cc242c538499fd1ee2ea3d41666253006fa4eb35b5813b05,0.3125,0.3125,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,158
territory/4/1,244f1dc839beee7a5ab42c71a2d5225cefed8a03e70bd88ffcf7b095ab643c0e,0.41666666666666663,0.41666666666666663,lost_first_batch,af20a5d893042a1b54586b9b3402aac515da6134b7b33b29cd9b79c54b23d9a3,0.5,0.5,159
territory/4/2,7b011d1c9a73d39623936d19ff12af8ba18228a55b2cc1c51c34074ca48c9506,0.41666666666666663,0.41666666666666663,lost_first_batch,39021438220d72f0bd71f0b6776f1db03f519a78eeb1512b0c2c37c30b8eb0c0,0.4375,0.4375,160
connection/1/3,127f499379fc256102f5235c39c822055231f3cb1e9cf2ad72e1651ea3cb1389,0.0,-0.020833333333333315,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,161
connection/1/1,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,replaced,866574be004e6346eab9248d64cc5a10198ef3bb913887feffe7380e1184de5e,0.29166666666666663,0.29166666666666663,162
territory/1/0,d5b07cefa44ab7bb436e60e4d88c419d3fd825e7ef7408402384e7e3f9c6ba70,0.02083333333333337,0.02083333333333337,t1_invalid_draw_majority,21e02e73648b3c47160f7b6a49e1bcbfc163af40f53ad6726ea14267f19320d0,0.41666666666666663,0.41666666666666663,163
connection/4/1,eed953c4916055f723a999f6750ea9ecdeb9db17ceb4247557909edc6dfdbc9c,0.4375,0.4375,lost_first_batch,eb87eae703d22a7d7443c6423df48d6fd18695352f45d8982af273df9ef13fb6,0.45833333333333337,0.45833333333333337,164
connection/4/1,a7cc10e12e61c9623f2671afd9a2099d2210226175b28e623c7630ccb2390c17,0.20833333333333337,0.20833333333333337,t1_invalid_draw_majority,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,165
threshold/1/0,73f8134c4df9f2f495a7700923346a615baa9306f24010eb0f29f7dd165a0f3f,0.375,0.375,invalid_draw_majority,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,166
elimination/0/0,e70ef57c7b2d97fdcb05f9dc62f1428c3a6a04b67da4cc2b43ea162a68d0a4ef,0.0,0.0,t1_invalid_too_short,60be24e4f0069e674256d9ef5a5b8ccdc129c0c92dbf7ce46c94c1d213f5f364,0.47916666666666663,0.47916666666666663,167
territory/4/3,4652c898905fadf223799d44e5c6aa7d401d0ddf2654a8d395260f6a3800b892,0.0,0.0,lost_first_batch,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,168
territory/4/2,aeab286aba2bb64aaa5ea1afa337366d032c59f6cb3af5321567f875f78af49c,0.45833333333333337,0.45833333333333337,lost_first_batch,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,169
territory/4/2,1d9377f6c852325d07fcc56cf01059768d4398b1d4296d7d19d1445afcc983ef,0.20833333333333337,0.20833333333333337,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,170
territory/3/2,46ad767803a1d70880d68e3fc135d8ab3e8589369249547b86e5a9a532430efc,0.0,0.0,lost_first_batch,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,171
connection/1/0,499b860d04071a9844996dd29b7c01102810166fae9bb3e71a3a31f6f0c5118d,0.41666666666666663,0.41666666666666663,invalid_draw_majority,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,172
threshold/4/2,62ee523a808ea98223be45497acc8db2e57516a5701fb3e8c35bd7d746f2cf94,0.29166666666666663,0.29166666666666663,guard_vetoed_tilt,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,173
territory/4/3,7ddd3a14ee07513b901dd1ffbfb9d9b6bd5cfe0295721660ded7988f7d5b4329,0.16666666666666663,0.16666666666666663,t1_invalid_draw_majority,f6d9a822ddf2a52fcca714adb2e422aea31de052a0b96c574cfc60ce24667364,0.41666666666666663,0.41666666666666663,174
connection/1/3,220dc47980520fa1c00d2cdeaf477e8b6db2fd2bb871126c2554e74b6c2f6f70,0.16666666666666663,0.16666666666666663,lost_first_batch,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,175
territory/4/1,aa1e6ca1c7a870ee1ca430701c5cd1cbbc536b0c8060fbc438e22b73b47e98b1,0.5,0.5,lost_first_batch,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,176
territory/4/1,64b9f4becb09fad1ffa0a2948f353fc4e6e4a346c10158fa31db8ac7607db28f,0.5,0.5,lost_first_batch,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,177
connection/2/2,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,replaced,fd130af745a96a78b2196ab1acc51613f44703c821fd98768e074ebbc35982b0,0.5,0.5,178
connection/3/3,9a8805abe655051bf13f0b8f2ce1235b404f738e3c649b12be155714f0dc3baa,0.27083333333333337,0.27083333333333337,lost_first_batch,866574be004e6346eab9248d64cc5a10198ef3bb913887feffe7380e1184de5e,0.29166666666666663,0.29166666666666663,179
connection/2/3,26725d0742b6a7eb9a9e7f86888c7b407b586ba70d551126c6606af9e75f0a30,0.29166666666666663,0.29166666666666663,filled_empty_cell,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,180
connection/3/0,b07e1bf1242860505fa3c6d5173764ff0135a3b0dea213db8d6abff882edea9d,0.45833333333333337,0.45833333333333337,invalid_draw_majority,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,181
territory/3/1,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,replaced,21e02e73648b3c47160f7b6a49e1bcbfc163af40f53ad6726ea14267f19320d0,0.41666666666666663,0.41666666666666663,182
connection/4/1,9753603ac337762d0a388b4f60866a78103ed7a5e9f31fecbb457dfa92608160,0.41666666666666663,0.41666666666666663,lost_first_batch,b461c5160c5ed04233dd29faf1100243fd2f73c0799f0650f2fcdae5d56e69cb,0.5,0.5,183
territory/1/1,c2a32e5b9c5ebc9f6f54bd3b2eb756983f60df1185c3e5f37220f54b0c91fa8d,0.45833333333333337,0.45833333333333337,replaced,21d5ffa5abe427d60e76e9b7892f6485d4ffad3dfc875f2b253cf8ba63395c1b,0.41666666666666663,0.41666666666666663,184
elimination/0/0,ec7890214d56b4b80d290c7ab7a344c3832fe56eba6a1b1fde03a8e00c84566b,0.0,0.0,t1_invalid_too_short,866574be004e6346eab9248d64cc5a10198ef3bb913887feffe7380e1184de5e,0.29166666666666663,0.29166666666666663,185
territory/4/0,22ad49c8002872562a651c5b92a51d4961f51e99d70666db09be3adb7b8c3bb5,0.5,0.5,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,186
connection/0/0,7f40139afe6884e69329325c878bf7270d98d22b85f7d8a30d04bb90b50419cb,0.0,0.0,t1_invalid_draw_majority,9fb26e7b5ddedfc4324db78163e72a82eed56e47cb730b9b82ea7c2885f785ec,0.5,0.5,187
territory/2/2,b5e3a726194d035f6cd7d942bf718724b1c00389848689f911eb3271c8f7226a,0.14583333333333337,0.14583333333333337,filled_empty_cell,c2a32e5b9c5ebc9f6f54bd3b2eb756983f60df1185c3e5f37220f54b0c91fa8d,0.45833333333333337,0.45833333333333337,188
connection/0/0,c95b444707e15b7ae85d46d7fa2e2eef85922b45f1de9104d8e73407df3590ec,0.0,0.0,t1_invalid_draw_majority,8f1f95ef38f6206b004e7eb5d24125bc4dbb076849f27c4b23b1184c4ea44120,0.47916666666666663,0.47916666666666663,189
connection/0/1,7d5c662a2caa70ff82bd59b77868a93b10f2fb45c484aadf3786261390d6b4a9,0.02083333333333337,0.02083333333333337,t1_invalid_draw_majority,2a48b047cfedb14c800e37dd3964a081296674b8b37724016f86807037c2812e,0.5,0.5,190
connection/1/3,af29af9876a2cd1648d2247de404c43f34b825a7927d1b86faffe22a92b4b365,0.02083333333333337,0.02083333333333337,lost_first_batch,594051c7ba8a8ba16c0492aa4a782146b96e7ae637b2979ee5fd405ab37930ec,0.22916666666666663,0.22916666666666663,191
connection/1/2,6e41b5fd57dd3b4195f5fad2c91391a375802a3e9c66d1ffcfd779a49d2355f5,0.5,0.5,lost_first_batch,f304e4efbd63c66b17afaf42c78a139f32ced9a9c270a3d391b339193107054b,0.5,0.5,192
connection/3/1,9cfa69b0243bcf13ef197215ce0de1474ae22e2c91a11e90abb0d42e46245234,0.10416666666666663,0.10416666666666663,lost_first_batch,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,193
connection/4/1,7114c556d31a2686312a6212db173e172070a1e491bf8e5a99b74fc4d04a1a63,0.20833333333333337,0.20833333333333337,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,194
territory/4/1,7f26336a38375025dd1de7635c616df66dd86997d7f446674034590fc79277ee,0.45833333333333337,0.45833333333333337,lost_first_batch,db19267ac6aeb9ac341e6303a34133411fe54f3cf0105335d760cc5722672a4a,0.45833333333333337,0.45833333333333337,195
connection/4/3,25ab53fdb5d1f1301944e6b1b05b75769217024166bd500f31850a1c168310e8,0.0,-0.16666666666666669,lost_first_batch,26725d0742b6a7eb9a9e7f86888c7b407b586ba70d551126c6606af9e75f0a30,0.29166666666666663,0.29166666666666663,196
territory/4/1,3aaa580450da33e943b9063a3b43cf21fadb7ba26f924c902545af00e77512fd,0.5,0.5,lost_first_batch,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,197
elimination/0/0,339c4c6527865558f353fb720beb1b33b342faa0714c6572a54b5f385c55e6f8,0.0,0.0,t1_invalid_too_short,fd130af745a96a78b2196ab1acc51613f44703c821fd98768e074ebbc35982b0,0.5,0.5,198
connection/2/1,e814d4cc0a1f969bf7e4110efb7cfadcdb2c1a7e3e0e5e39f2ff1203e3e87d69,0.45833333333333337,0.45833333333333337,lost_first_batch,5e7b8899abde1216f8bf8b34bb3b5281b1b85985e52f7f4e488599fce875c012,0.5,0.5,199
territory/4/4,05ee4e4b9492cda958dd4f498237ad4b112d013454d28073afd371855345e018,0.0,-0.29166666666666663,lost_first_batch,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,200
connection/3/3,1c32ef4de8c5a399cbeaf1ba8c87dbca59038066d6d174c10f75acd7f598102a,0.375,0.375,guard_vetoed_tilt,17f660bc480f84f191884f2bc7f81acf9938ec2e501f0cade2d9a22095b73772,0.5,0.5,201
territory/2/1,698c6731977ac9ed4c1eeacbe402f38580931b285f1fbd9a00fc679e5df3d19f,0.45833333333333337,0.45833333333333337,filled_empty_cell,91f81c072bf996ee5c9ccb3e98882d005aa223c71a35817f46fd4c386509cc5f,0.5,0.5,202
connection/3/0,491b6a4c44afb042669083810623de13fd4991a7e4654fa3a24b83f83e5f3640,0.29166666666666663,0.29166666666666663,lost_first_batch,c8041cc3f60393a4652a7069e78df6fc525188482cd05a588fec26c94ce4181c,0.33333333333333337,0.33333333333333337,203
territory/3/0,688868e11d6907505c0a0b07ab9ebe3548ca2837bd7f64f261d45950602f2cad,0.27083333333333337,0.27083333333333337,invalid_draw_majority,627eb70b77ed524d45ab6f864be92a1ec7e7189246852e6f05c17923f51b0cd5,0.5,0.5,204
connection/4/2,871233e4ff9bc714df98c1f2c65eadd66afe092d90c5dc0c1bff2e1be6b32cf6,0.27083333333333337,0.27083333333333337,lost_first_batch,c2a32e5b9c5ebc9f6f54bd3b2eb756983f60df1185c3e5f37220f54b0c91fa8d,0.45833333333333337,0.45833333333333337,205
elimination/0/0,e3584af905faa8dedb729621fa0d22adc59ea046af9c4a9712e612ffb0c8cd9a,0.0,0.0,t1_invalid_too_short,6f0b2c1b15c0ec393ed58af87da6c9de8b1a73ead4ea503af11e5cf8a7bdadfd,0.5,0.5,206
