child_batch_drama,child_canon,outcome,step
0.25397988516376524,a5bbd88d5b8a37a9668283b0507231831ed94b7a2de6772f0c53d8dfc7ef3c55,invalid_draw_majority,47
0.07736894922105664,9f1bce08de775d3190a6fc13039dc3f7b0b146f0bc9773cac9ef96ee9a2d2e85,replaced,48
0.051400761809058976,f8ebcd1e73d7e95759e6adc6118ececfd1ba8ecbb9f5ff44f4d73c607a49528b,replaced,49
0.2713437064122151,a458fde8f020c3d8bf9ed4eea12301b16632cffc3ea5bd696839de5b19842f83,invalid_draw_majority,50
0.08630785484422279,6c9348b2ac60a76e3a7dda35247c00d6b5924fdbb052d17a6a1d0e02384e0ba7,lost_first_batch,51
0.0975953629771539,5064b4e3d30401ac804b5bb752bc56455832fccb5cb2a122949c42c455eaadc6,lost_first_batch,52
0.10387130162312933,93e056fe2f5a5902c9a13a8e2ab3e4de11117d4466cd012d2700d1772e1ac147,lost_first_batch,53
0.2613785212266221,4f1fd3136ab009b2fc8e83f66e34e7058d77c20b9696d871c21fc748982bdfdd,invalid_draw_majority,54
0.22885286066574925,fe33aaeb64037fa8540ca7a724279c2b82dd1f4bbbbda41264b779ce69a937f0,replaced,55
0.0,3731911acd0c3d0e3fb830e9a3dab8c6229a3125a7eca329f4a025ae28f57b21,invalid_too_short,56
0.0,6962e128e132dfb63b5f6a7cd0b4d6c9e19f79f8e626119d1021da846bbdcedd,invalid_too_short,57
0.06869659837549977,cc831197f86b44b9eae22681b6c46ab4152e874664a83b7db3e7b17c5be183cf,lost_first_batch,58
0.0,cc98c52d67fabc9166b9a0d8f853d1a59e8b53e7a7fbb6ee37b066b863b82858,invalid_too_short,59
,9a6a7c53e3535c6d1003f8b20e5bfeaf59bc7172e09c95427e8a54ebdfd35475,invalid_draw_majority,60
0.0,e11a582fba03103668c41cb491cababdcf2490a76ddf8bcc2468be266de4ef88,invalid_too_short,61
0.0764635548967435,5d80dd8f5c087abdb262de1d69a1769a2764cb8cf98d8b1f9c09ca592bbb8fa9,invalid_draw_majority,62
0.11388769283633135,5748582560aaaedcd9c2daa98175cb72d6e706798770d7d53c0e0c16aee1643c,lost_first_batch,63
0.062288262633834364,ec0819ae3d1aedc517221bc1418bf2b28c5e70b401081c26109422b689e6b0c1,lost_first_batch,64
0.0,6004004bd3c6f4908f3e0dc81256149bf76cdf6c3bebb7956fb9aa1127c55f26,invalid_too_short,65
0.055364647047787624,f76ba7adf695118382a617ee349e7111c0cdd7ccb41bac50c22b8d4b6b171b3a,lost_first_batch,66
0.06459674710928985,36e5223e9591b95c8f52d5c0d63461ad988b79bdebc211265747d7d24a9890c7,invalid_draw_majority,67
0.190956473593183,09a3e4b07c6acf282a1f85650b783638bae715984bf6028aad55bf8c74fee1bc,invalid_draw_majority,68
,1ea4c9b013a42b2de274ebb66f5bd9007acf2a51d13a7738e051514f11013c38,invalid_draw_majority,69
0.07887074983899711,a0b1ad0c5079709bd2dd2776d12e1930e5f77be5b93d1d5d4ed5ee8fd3936abb,lost_first_batch,70
0.03846297196408351,169d03c63a27295a05a4686650c3e74a8e36469d3fadf650482cf943caa53829,invalid_draw_majority,71
0.09820528690678382,57b9eab18a1a0ffe0ea2ea638880032b94962d50b320a431c2091d8fd36c2dd1,lost_first_batch,72
0.1224544519148183,a1d401a1789b2524a451a00ffe5f53e311c5fba7d7133504e7a277827153935d,invalid_draw_majority,73
0.04922194864218356,ddf214ea6fdfee2a1b0fd3b0159e18e759a9504c9414afbe56cef42c05226c1b,lost_first_batch,74
0.0,21b7f385968a6b5c8c92a0ea1413bd7b4d00673f694ccffb1f3da80cf3539bce,invalid_too_short,75
,495ca2d624ed20194d02ce0cb7a345c9611cfb1e202540ec8719013bf951c3b9,invalid_draw_majority,76
0.12084047033020294,ef8f08e4b47f0cb08ab155fca6b3044d28a3e75e6bc3a551142b8ed451b70071,replaced,77
0.1220484118715047,24b53e67451967537d3ad5ae83201f318c51520b8ef933235bcbf941a1f76090,invalid_draw_majority,78
0.0,d3cdce00099bb214f8b006b74b291748712e9b5425cc72c7ef19ccd9388c63f4,invalid_too_short,79
0.04151512012446777,39c45294cd758f2fdd34aabb7c461f23c8f454a96b39c8acb5ef9a7e9990bb48,lost_first_batch,80
0.16278020802416268,d7cd7f52af4733a9275e565d3f1db227ff2cabf5afcf17b3d7fb135d4790763a,filled_empty_cell,81
0.08225311596976763,fe1f5d8fcbb59da72e219c52a52bad41fb3c785d42c39057aeb1e48a1ed0d24d,lost_first_batch,82
0.05784743808449702,5bd7aedd901a320c7876b8c840680de06a63c4929be3e5a3938d9cc15bcf030d,lost_first_batch,83
0.06411625048495317,7c862d817edacee9cd036218f304a19f3e6de83c28ab94ee362e5a260d64a15e,lost_first_batch,84
0.039341965227102906,b1771b8f8cb5dd925a603c5e231e99e1f6779701d3678bb7e5f6c23d74050d8f,invalid_draw_majority,85
0.07630023216428043,b6bd2c88d66ada78edbe1172e847cd543cdc843040dd20fdab3501a267aa7b42,lost_first_batch,86
0.14936260747256205,539a870b7420e939b6f8d14bd527490a58d846eced2bf8eceb1175a42cb8f447,invalid_draw_majority,87
0.07820687569682228,1d9901b632c3d1b22af04b442ffa3a327b0a61e6e50c1168746fbe838bba8990,lost_first_batch,88
0.1376890580098589,31b071f342806f8aac2a0e0947fbfaae51e0de66227d881ccde8ab20973a548e,replaced,89
0.11460139924714854,e37308faf0bfd40db32969e2e3cf44071e64afb184acf21bd8ff253dd9668845,invalid_draw_majority,90
,ecc3546c9ea783c388202aeab0726497d1a7403bc35aeb98c828281459f3148f,invalid_draw_majority,91
0.20481792684979583,bc7da4d0d0f3ff51d6711e23e6b734be48649119bc1967249c4112ca5cf7cf90,invalid_draw_majority,92
0.08484381972703764,d7aee94c2d9b29dbfeb164ccf7095c57739d77f79f1ec609adbe76780843d5d6,lost_first_batch,93
0.15312590748219496,1be2638f512b33c6adb0803cfef37f2a21332d78bced5dff9764f0eb6bc012fa,invalid_draw_majority,94
0.0,40023b4dde19992125357c8dab65997e5719a1429da9f24d59b3c707b3ae91a0,invalid_too_short,95
0.0,af159ff51e5490557dc7c112c93d024f3002e0738f716e3133195ac482f3cdcc,invalid_too_short,96
0.15314966434977165,fa3e2d7c06adc04eb6132433cd3fe77325c4144d9f4c6234c0a4e7cdd0de7d3b,replaced,97
0.04007705334741412,5768de55da976c82e55ca73de6f80c4ba636dfa07971ecd9e0b7bc0e7f8e4306,filled_empty_cell,98
0.0,f2f957ebd1e6ffa26da83a34568d2af1e216037c3b7ca05ea3f733693beb888b,invalid_too_short,99
0.01798256111810558,4f5da3515296c1caf5ab6e249f2e8c51b0b06ffc52f7769d86dd82c279a14c03,invalid_draw_majority,100
0.08314037123093443,b63eaadbf0a00ba967d074dd26502a53a587aa84a118bb2ec4965c9c962df887,lost_first_batch,101
0.0,e374b2bd8546488b14784ea2470dc3ebd1738ab2ef1aeafbcf20a28dec15a036,invalid_too_short,102
0.07383328130343048,988a5f265229beab19dd4bb9f516bd43204d5b0090e3fb1dacc747ae25e66433,lost_first_batch,103
0.27094706787099865,20603ac1854e8eb91d1c02e0e6c53cdbc32b33892581a3955c5b0be9a7eb4adc,invalid_draw_majority,104
,e701f28dc6618703d49dedc2a53fb105eca027397f455416eaa46b44986aaca9,invalid_draw_majority,105
0.15497799515674449,4e90ee1f849ae0db47adc9df0776f29ab56bbd05ec9a337d4be39bd9a1999dce,invalid_draw_majority,106
0.08642080102164078,0542a9f3992b16cd875915733bb1011fd434d0ac1b81446d1cce3af4f1454204,lost_first_batch,107
0.10388877844059129,8c7273073465727e436f37a1aff8a5f5e9769ddc52ebbc4585596eec74ac5350,replaced,108
0.07615416123319443,05dfb47a61469cb8eb589d90453d0cde652d6783fe3e6f718d1c3ea69f54cbb2,lost_first_batch,109
0.04116693798620979,68b8460bb22a3a1fe38f6880356f67ea11a949b6018e28ab8fae7739fd8e8183,lost_first_batch,110
0.1618736101968968,b1532b39c4836f930f8fe4623a496104a103e23fb197c0e827daafe9a2f756b9,lost_first_batch,111
,767dfdf8cf34703ce968d0cb4e444a95e18937a66399ca98edd27505c4bcdd82,invalid_draw_majority,112
0.06387264627754256,56f9b0a2ba6ea666829c3d2c47fecc61737f4dff44c421770cfb4c6d4360afd8,lost_first_batch,113
0.0,63a90cc1186f871f4fd78403161965041cc76feeec2dd2d4260d73a14de98833,invalid_too_short,114
0.1159462925387491,2fd2d0464feb7cdf09ed4a1ca336e647f70dc9f3d6efa9881e2eebc2cc39fcfa,lost_first_batch,115
0.024613115670696205,7a4f118cd7a8d9224155d6618cf02f23570e192b5b7b9155c2bf9e091ca2f178,lost_first_batch,116
,c6f1f396bc9d8952c26849c13e5097de382461bdfb47f139b034e8618a7cc191,invalid_draw_majority,117
0.1525450643339429,649c14eabab6109df3a9791a1ffa78c0bc46649ff95e7a5e5e727f3747b1cb4d,lost_first_batch,118
0.05863264787477994,bdf29909d2499f434273ce4b85b6732c9ec5ddcc88675ea587a9a80b127b6767,lost_first_batch,119
0.08684393861051128,60d93cfb4df57cf0092eb553c0f53da0d13523aba9972d8f3a3e84a7b124f115,replaced,120
0.1241857784827583,5c37f36d02fd40127278636834fee0272daf6f814e58bbf64bc0237c145eb6d6,replaced,121
0.0,cad2eaa513b8bd7813889359f678c9c6b072a842a5c5c5ec3bf348f629608d97,invalid_too_short,122
0.0731943288132317,b6a4e750ab43a1d85a20f5bfd03f35e6e40ff0cd95ba86293708179a57ec430a,lost_first_batch,123
0.08045977011494253,8c9a79bc91e1cecaf046e7ca014291762397fd8cb274dc14722b69ebf8cb6ec0,invalid_draw_majority,124
0.0,cea59a4d772d5ec8aa2f1007123ad8f57bef390129217eb5273faca91bb57e93,invalid_too_short,125
0.23172449937338607,9beb385d5fe82e69c4dac4b067e594e85011e8c9f1f9c1449b8d89e07d400b65,invalid_draw_majority,126
0.06147577387288506,cef7115bedf73a67d627380ae0f9f54a67df59ad5c53db7fce8766ebd6e55c04,invalid_draw_majority,127
0.1929494384351397,c48b54f14d56012485ced5a71ebb3154b6ad4673f8087b25a0b39273740c4461,invalid_draw_majority,128
0.163560284194334,7bdff49caa37b647f6582c9825c495a1c4e710b0f60eaa9e45cc3a8fde1c7ea8,invalid_draw_majority,129
0.03583057839999976,7c76f3410289aad919a0e304e44127fe4b26a1bd4638b7fc29e271ab11273056,lost_first_batch,130
0.08465879993337076,1b26d68998d586fb85b52f4e40180d76a21f7dd6b60b606d05cd472c3c820e39,lost_after_matching,131
0.2241609447346807,0ca358049ea20ebd2823c3fe61140c9b342b23927f58911874a2eb9c7be12ebe,invalid_draw_majority,132
0.050010791990916494,5b66edadae517f5a5a680a0b2392e9c9daad029e9138f18f499ca667d403d3ae,lost_first_batch,133
0.045319832237847336,64c7353cb8c7c5a8d9020ac79ebba5dcec0a234da56aa393c696b69b5cfc8d32,filled_empty_cell,134
0.0,d199c7b475c6aa2ddd7e1f9ca24ca89d62dc9a9186773cd5ea515fb14c338c32,invalid_too_short,135
0.086389813716803,c2a5e5a4695093104edf05023846386f342d2708465ec0bb5a46d5a2853a5111,lost_first_batch,136
0.0,f20e14249c2f586f9bfa2a20dcf1e111c897ec6caaa334a5d62833e87a5526ad,invalid_too_short,137
0.08132881023966675,dbd6f221bd1ed8d3c4ceb1d1383a7d32674bb273aaced0862db1ef3c745ceba9,lost_first_batch,138
0.02873873873873874,f64c89f51062c8f9f6e0c1647cbf7594827956043dcc5975ba064d12ab696a2a,invalid_draw_majority,139
0.07536158483681508,cb5a57f3ba2d1afd6de0a91aa55738266ea3af814c9dec7d06e9e8b89d31aabb,lost_first_batch,140
0.07695831740469666,068a0e5a0742c8a25d20ccb6b8de4c616874fe36d344509c41c6fddae8898537,lost_first_batch,141
0.042299030369367156,d002cef5f5c97dc7bc3c1f9ab74312b8fd4580e580aeabefcd1efd205285a196,lost_first_batch,142
0.07977029186432856,9ad0e5753f35d54dadfaac60f647807d086a5e638e2b0da3171c797fae77be78,lost_after_matching,143
