child_batch_drama,child_canon,outcome,parent_canon,parent_pooled_drama,step
0.06115250824644148,dc0b66dc277093d05da635157fdd4ee1e2c1f5fb010820c14826c00a261e66fd,lost_first_batch,e5efc47316dc0d81e43e3ae864def1712afaede4e01c55d96617cccf65852347,0.0990170410040314,25
0.10764136722604543,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,replaced,c3b1043f7b95ab6016d36a4d3a0bece8329eaa099913a89b016693d39218048c,0.1029786116951519,26
0.07900730811585492,30961c3bc9d9e9e035d29fbf183b4c45485d1c930be6d70382602975f1760e5f,replaced,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,27
0.0,26803737e763a8d99ac2e57070e3e4e230dcb19da35dbc16e7392c24da9e8994,invalid_too_short,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.32673194821641244,28
,3afc4892eca7970ac9ace2dfa1b17557e6cded37c7822712af69a9a9baf80f0e,invalid_draw_majority,768c4aedcba29e6de823e34f5ec10720c3d0fe97af605ea5d7aeb526b78ee51e,0.14482712537131348,29
0.17296759187525035,fb7338c8b6c4f30cb86052760e993a92d6bb23cc7c80af921303637d11b5ff33,invalid_draw_majority,370342150266ff90a0178bc37e80fb2dabb4a0977d6a002019e44a9a28cebb5b,0.1861729280873849,30
0.12612809379738213,5cb17b89665e31ecedbbe9c49e4f79fa303ac03ea93cb3bad7feb1a53d542042,replaced,9aac2424211a421a3a7db9780cf69abf40c564912ffbdb6015fe140aba0c6b9b,0.12328076246039335,31
0.13212811398646224,14f75b0efa69012ba37572d77d844a14ffd2ddc778363e72abac29786d1d6712,lost_after_matching,5cb17b89665e31ecedbbe9c49e4f79fa303ac03ea93cb3bad7feb1a53d542042,0.125881427082477,32
0.07628687113820366,05afacd980f62d9fd3c96d29bc7a300e8eb4d75670a510e6210e4d06373d0445,lost_first_batch,2fd7700d495d4d276cfa3322421ac40d1694b90a3323d398f9b5cde5181e062d,0.2558943574550544,33
0.08926182386466162,69ee3af3dacf6899d24314ee506f85f48c8eaaa52f856aef4b743786335de7d0,lost_first_batch,30961c3bc9d9e9e035d29fbf183b4c45485d1c930be6d70382602975f1760e5f,0.06950247095765164,34
0.06698242091858496,dc6f1805e10ac68c4b254924ea66ae7d0915ddd170c34d7e40d6784bed0f13f0,lost_first_batch,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,35
0.07454919849200048,01bd36a41e997e73a532be762da303f4e84c2bd073236ed3239473c7c88d7484,lost_first_batch,30961c3bc9d9e9e035d29fbf183b4c45485d1c930be6d70382602975f1760e5f,0.06950247095765164,36
0.11271647230172888,f2dd924f80170e2565ac5746ab0f0363ad3cf5da5492e6996b5e41cd7f93eb31,lost_first_batch,768c4aedcba29e6de823e34f5ec10720c3d0fe97af605ea5d7aeb526b78ee51e,0.14482712537131348,37
0.10193507940583352,cedcbafe4455610be95e3b4fe4144c05c855f7d551a1824f64d5841fb255e2b6,invalid_draw_majority,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.32673194821641244,38
0.04831049311008196,ae7b98dd9a319b8f6012e1275b6a764740b661eeb35f4b4fb7c6f133aa7e2de5,lost_first_batch,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.05406224343343429,39
0.10848221975082264,f6759eb14ae2f793087c98b1927a22380bbd9ea58bda31bd374a227ccaaff543,lost_first_batch,768c4aedcba29e6de823e34f5ec10720c3d0fe97af605ea5d7aeb526b78ee51e,0.14482712537131348,40
0.20996612897311873,9b8e821a619735dc96f63ffa03f45ac8ce309a9e7ad3f605079eb932a86182d2,replaced,5cb17b89665e31ecedbbe9c49e4f79fa303ac03ea93cb3bad7feb1a53d542042,0.125881427082477,41
0.21689507857338122,7fe4b4b7fed89d6c90d12d81426aa630c4408fe945c9fe7e2a3a220a5ba07a8b,lost_first_batch,2fd7700d495d4d276cfa3322421ac40d1694b90a3323d398f9b5cde5181e062d,0.2558943574550544,42
0.03908323344826637,1ff66e2f7212feabf4bddfcc887dfe1832c0444cd6c1a7323c46072187f3c92d,lost_first_batch,9def150dfd8361d20e12c5be7f27fc73bdbe51f2b251dc1bdef56230eb533861,0.07912234605338296,43
0.05864478093183224,2750ee5380d6a82fe37aeeff1e4895e4213bbb3d10959f790459c0bd62d630b1,lost_first_batch,0b534f3270e3f342fb7eff7d7f5fbb56b45a552f7f3e42b03adde11a8889af42,0.06892914212844381,44
0.2825319244859489,b6f8e28842e9e38f9250b5f6f6ab45bb8ed8d0b77a88a7f30ea35310c5f12fa0,invalid_draw_majority,9b8e821a619735dc96f63ffa03f45ac8ce309a9e7ad3f605079eb932a86182d2,0.2226419819511111,45
0.1351486260722004,cb7db0da9cbee3057def146c387f0dd501221dbba7caa87753133517ecaa668d,replaced,728a23e709b28efd81e422bd6629bd37b2e9c31441264be797ebe4a1e7f2c614,0.12193946669158219,46
0.09398703783046308,eb903fe52615e83da104b105e2de9577d55579f7b29aabe981d8e8afc5d12c51,lost_first_batch,0b534f3270e3f342fb7eff7d7f5fbb56b45a552f7f3e42b03adde11a8889af42,0.06892914212844381,47
0.08388055892798109,060b970f36c99c34b1fae4eeaa3be444a8ebcc9483f19e91427637c223be8da8,lost_first_batch,da1229eed128831df7a2b43ecc22b9c0f6fba3e42e5e4ee7ef7ae78f285f12d9,0.08843948062452976,48
0.0,e739f810d2a48aad5ffd1f19bb9955dffdf6820e3897dd93357da4d23a080498,invalid_too_short,595f37a6f749d14c010342c4f39d79dd6113179ff782656b457389b86c29131e,0.2586094124045907,49
0.0,0deb76ea996f2a3296c7d593eaefe964bb231abecf0b8b4f7063f1269eb4e9d3,invalid_too_short,768c4aedcba29e6de823e34f5ec10720c3d0fe97af605ea5d7aeb526b78ee51e,0.14482712537131348,50
